date,covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,laborforce,export,monday,tuesday,wednesday,thursday,friday,saturday,sunday,new_year,nat_holiday,sacrifice_holiday,sacrifice_eve,ramadan_holiday,ramadan_eve,monday_or_friday_between_holidays,extra_holidays,partial_lockdown,full_lockdown
2017-01-01,0.0,558,77.0,317.1,51.5,12101.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2017-01-02,0.0,558,77.0,317.1,51.5,12101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-03,0.0,559,77.0,317.1,51.5,12101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-04,0.0,560,77.0,317.1,51.5,12101.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-05,0.0,561,77.0,317.1,51.5,12101.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-06,0.0,562,77.0,317.1,51.5,12101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-07,0.0,563,77.0,317.1,51.5,12101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-08,0.0,564,77.0,317.1,51.5,12101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-01-09,0.0,565,77.0,317.1,51.5,12101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-10,0.0,567,77.0,317.1,51.5,12101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-11,0.0,568,77.0,317.1,51.5,12101.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-12,0.0,569,77.0,317.1,51.5,12101.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-13,0.0,570,77.0,317.1,51.5,12101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-14,0.0,573,77.0,317.1,51.5,12101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-15,0.0,574,77.0,317.1,51.5,12101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-01-16,0.0,576,77.0,317.1,51.5,12101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-17,0.0,577,77.0,317.1,51.5,12101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-18,0.0,579,77.0,317.1,51.5,12101.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-19,0.0,580,77.0,317.1,51.5,12101.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-20,0.0,582,77.0,317.1,51.5,12101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-21,0.0,584,77.0,317.1,51.5,12101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,0.0,586,77.0,317.1,51.5,12101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-01-23,0.0,588,77.0,317.1,51.5,12101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,0.0,589,77.0,317.1,51.5,12101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,0.0,591,77.0,317.1,51.5,12101.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,0.0,594,77.0,317.1,51.5,12101.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,0.0,596,77.0,317.1,51.5,12101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,0.0,598,77.0,317.1,51.5,12101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,0.0,599,77.0,317.1,51.5,12101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-01-30,0.0,602,77.0,317.1,51.5,12101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-31,0.0,604,77.0,317.1,51.5,12101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,0.0,606,76.8,320.49,51.8,12984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-02,0.0,608,76.8,320.49,51.8,12984.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,0.0,611,76.8,320.49,51.8,12984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-04,0.0,613,76.8,320.49,51.8,12984.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-02-05,0.0,615,76.8,320.49,51.8,12984.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-06,0.0,617,76.8,320.49,51.8,12984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-07,0.0,621,76.8,320.49,51.8,12984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-08,0.0,623,76.8,320.49,51.8,12984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-09,0.0,625,76.8,320.49,51.8,12984.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-10,0.0,627,76.8,320.49,51.8,12984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-11,0.0,630,76.8,320.49,51.8,12984.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-02-12,0.0,633,76.8,320.49,51.8,12984.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-13,0.0,635,76.8,320.49,51.8,12984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-14,0.0,637,76.8,320.49,51.8,12984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-15,0.0,639,76.8,320.49,51.8,12984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-16,0.0,643,76.8,320.49,51.8,12984.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-17,0.0,645,76.8,320.49,51.8,12984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-18,0.0,648,76.8,320.49,51.8,12984.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-02-19,0.0,650,76.8,320.49,51.8,12984.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-20,0.0,653,76.8,320.49,51.8,12984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-21,0.0,656,76.8,320.49,51.8,12984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-22,0.0,658,76.8,320.49,51.8,12984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-23,0.0,661,76.8,320.49,51.8,12984.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-24,0.0,663,76.8,320.49,51.8,12984.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-25,0.0,666,76.8,320.49,51.8,12984.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-02-26,0.0,669,76.8,320.49,51.8,12984.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-27,0.0,672,76.8,320.49,51.8,12984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-28,0.0,674,76.8,320.49,51.8,12984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,0.0,677,76.7,320.39,52.2,15554.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-02,0.0,679,76.7,320.39,52.2,15554.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-03,0.0,682,76.7,320.39,52.2,15554.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-04,0.0,685,76.7,320.39,52.2,15554.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-05,0.0,688,76.7,320.39,52.2,15554.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-06,0.0,690,76.7,320.39,52.2,15554.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-07,0.0,693,76.7,320.39,52.2,15554.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-08,0.0,696,76.7,320.39,52.2,15554.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-09,0.0,698,76.7,320.39,52.2,15554.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-10,0.0,701,76.7,320.39,52.2,15554.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-11,0.0,704,76.7,320.39,52.2,15554.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-12,0.0,706,76.7,320.39,52.2,15554.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-13,0.0,710,76.7,320.39,52.2,15554.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-14,0.0,712,76.7,320.39,52.2,15554.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-15,0.0,715,76.7,320.39,52.2,15554.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-16,0.0,718,76.7,320.39,52.2,15554.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-17,0.0,720,76.7,320.39,52.2,15554.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-18,0.0,723,76.7,320.39,52.2,15554.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-19,0.0,726,76.7,320.39,52.2,15554.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-20,0.0,728,76.7,320.39,52.2,15554.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-21,0.0,731,76.7,320.39,52.2,15554.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-22,0.0,734,76.7,320.39,52.2,15554.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-23,0.0,736,76.7,320.39,52.2,15554.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-24,0.0,739,76.7,320.39,52.2,15554.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,0.0,743,76.7,320.39,52.2,15554.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-26,0.0,745,76.7,320.39,52.2,15554.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-27,0.0,748,76.7,320.39,52.2,15554.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-28,0.0,751,76.7,320.39,52.2,15554.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-29,0.0,754,76.7,320.39,52.2,15554.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-30,0.0,756,76.7,320.39,52.2,15554.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-31,0.0,759,76.7,320.39,52.2,15554.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,0.0,761,78.4,318.93,52.7,13727.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-02,0.0,764,78.4,318.93,52.7,13727.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-03,0.0,767,78.4,318.93,52.7,13727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-04,0.0,769,78.4,318.93,52.7,13727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-05,0.0,772,78.4,318.93,52.7,13727.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-06,0.0,775,78.4,318.93,52.7,13727.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-07,0.0,777,78.4,318.93,52.7,13727.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-08,0.0,780,78.4,318.93,52.7,13727.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-09,0.0,783,78.4,318.93,52.7,13727.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-10,0.0,786,78.4,318.93,52.7,13727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-11,0.0,789,78.4,318.93,52.7,13727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-12,0.0,791,78.4,318.93,52.7,13727.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-13,0.0,794,78.4,318.93,52.7,13727.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-14,0.0,796,78.4,318.93,52.7,13727.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-15,0.0,799,78.4,318.93,52.7,13727.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-16,0.0,802,78.4,318.93,52.7,13727.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-17,0.0,804,78.4,318.93,52.7,13727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-18,0.0,807,78.4,318.93,52.7,13727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-19,0.0,809,78.4,318.93,52.7,13727.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-20,0.0,812,78.4,318.93,52.7,13727.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-21,0.0,814,78.4,318.93,52.7,13727.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-22,0.0,816,78.4,318.93,52.7,13727.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-23,0.0,819,78.4,318.93,52.7,13727.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2017-04-24,0.0,821,78.4,318.93,52.7,13727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-25,0.0,824,78.4,318.93,52.7,13727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-26,0.0,827,78.4,318.93,52.7,13727.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-27,0.0,830,78.4,318.93,52.7,13727.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-28,0.0,832,78.4,318.93,52.7,13727.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-29,0.0,834,78.4,318.93,52.7,13727.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-30,0.0,837,78.4,318.93,52.7,13727.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-01,0.0,839,78.8,318.42,53.0,14574.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-05-02,0.0,841,78.8,318.42,53.0,14574.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-03,0.0,843,78.8,318.42,53.0,14574.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-04,0.0,846,78.8,318.42,53.0,14574.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-05,0.0,848,78.8,318.42,53.0,14574.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-06,0.0,850,78.8,318.42,53.0,14574.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-05-07,0.0,852,78.8,318.42,53.0,14574.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-08,0.0,854,78.8,318.42,53.0,14574.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-09,0.0,857,78.8,318.42,53.0,14574.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-10,0.0,859,78.8,318.42,53.0,14574.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-11,0.0,861,78.8,318.42,53.0,14574.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
